146	1012	640390
147	1012	640391
148	1012	640392
149	1012	640393
150	1013	7225
151	1013	7226
152	1013	7227
153	1013	7228
154	1013	7229
155	1013	7230
156	1014	9898915
157	1014	9898916
158	1014	9898917
159	1014	9898918
160	1014	9898919
161	1014	9898920
162	1014	9898921
163	1014	9898922
164	1014	9898923
165	1014	9898924
166	1014	9898925
167	1014	9898926
168	1014	9898927
169	1014	9898928
170	1014	9898929
171	1014	9898930
172	1014	9898931
173	1014	9898932
174	1014	9898933
175	1015	2822727
176	1015	2822728
177	1015	2822729
178	1015	2822730
179	1015	2822731
180	1015	2822732
181	1015	2822746
182	1015	2822747
183	1015	2822748
184	1015	2822749
185	1015	2822750
186	1015	2822751
187	1015	2822752
188	1015	2822753
189	1015	2822754
190	1015	2822801
191	1015	2822802
192	1015	2822803
193	1015	2822804
194	1015	2822805
195	1015	2822806
196	1015	2822807
197	1015	2822808
198	1015	2822809
199	1015	2822810
200	1015	2822811
201	1015	2822824
202	1015	2822825
203	1016	9768391
204	1016	9768392
205	1016	9768393
206	1016	9768394
207	1016	9768395
208	1016	9768396
209	1016	9768397
210	1016	9768398
211	1016	9768399
212	1016	9768400
213	1016	9768401
214	1016	9768402
215	1016	9768403
216	1016	9768404
217	1016	9768405
218	1016	9768406
219	1016	9768407
220	1016	9768408
221	1016	9768409
222	1016	9768410
223	1016	9768411
224	1016	9768412
225	1016	9768413
226	1016	9768414
227	1016	9768415
228	1016	9768416
229	1016	9768417
230	1016	9768418
231	1016	9768419
232	1016	9768420
233	1016	9768421
234	1016	9768422
235	1016	9768423
236	1016	9768424
237	1016	9768425
238	1016	9768426
239	1016	9768427
240	1016	9768428
241	1016	9768429
242	1016	9768430
243	1016	9768431
244	1016	9768432
245	1016	9768433
246	1016	9768434
247	1016	9768435
248	1016	9768436
249	1016	9768437
250	1016	9768438
251	1016	9768439
252	1016	9768440
253	1016	9768441
254	1016	9768442
255	1016	9768443
256	1016	9768444
257	1016	9768445
258	1016	9768446
259	1016	9768447
260	1016	9768448
261	1016	9768449
262	1017	9768308
263	1017	9768309
264	1018	9768333
265	1018	9768334
266	1018	9768335
267	1018	9768336
268	1018	9768337
269	1018	9768338
270	1018	9768339
271	1018	9768340
272	1018	9768341
273	1018	9768342
274	1018	9768343
275	1019	9768462
276	1020	9768188
277	1021	2672809
278	1021	2672810
279	1021	2672811
280	1021	2672812
281	1021	2672813
282	1021	2672814
283	1021	2672815
284	1022	9307317
285	1022	9307318
286	1023	2283448
287	1023	2283449
288	1023	2283450
289	1023	2283451
290	1023	2283452
291	1023	2283453
292	1024	6366859
293	1024	6366860
294	1024	6366861
295	1024	6366862
296	1024	6366863
297	1024	6366864
298	1024	6366865
299	1024	6366866
300	1024	6366867
301	1024	6366868
302	1024	6366869
303	1024	6366870
304	1024	6366871
305	1024	6366872
306	1024	6366873
307	1024	6366874
308	1024	6366875
309	1024	6366876
310	1024	6366877
311	1024	6366878
312	1024	6366879
313	1024	6366880
314	1024	6366881
315	1024	6366882
316	1024	6366883
317	1024	6366884
318	1024	6366885
319	1024	6366886
320	1024	6366887
321	1024	6366888
322	1024	6366889
323	1024	6366890
324	1024	6366891
325	1024	6366892
326	1024	6366893
327	1024	6366894
328	1024	6366895
329	1024	6366896
330	1024	6366897
331	1024	6366898
332	1024	6366899
333	1024	6366900
334	1024	6366901
335	1024	6366902
336	1024	6366903
337	1024	6366904
338	1024	6366905
339	1024	6366906
340	1024	6366907
341	1024	6366908
342	1024	6366909
343	1024	6366910
344	1024	6366911
345	1024	6366912
346	1024	6366913
347	1024	6366914
348	1024	6366915
349	1024	6366916
350	1024	6366917
351	1024	6366918
352	1024	6366919
353	1024	6366920
354	1024	6366921
355	1024	6366922
356	1024	6366923
357	1024	6366924
358	1024	6366925
359	1024	6366926
360	1024	6366927
361	1024	6366928
362	1025	8443939
363	1026	2633887
364	1026	2633888
365	1026	2633889
366	1026	2633890
367	1027	2287442
368	1027	2287443
369	1027	2287478
370	1027	2287479
371	1027	2287480
372	1027	2287481
373	1027	2287482
374	1027	2287483
375	1027	2287364
376	1027	2287365
377	1027	2287366
378	1027	2287367
379	1027	2287368
380	1027	2287557
381	1027	2287558
382	1027	2287559
383	1027	2287560
384	1027	2287561
385	1028	2802289
386	1028	2802291
387	1028	2802292
388	1028	2802293
389	1028	2802969
390	1028	2802288
391	1028	2802287
392	1028	2802294
393	1028	2802295
394	1028	2802296
395	1028	2802297
396	1028	2802298
397	1028	2802299
398	1028	2802300
399	1028	2802301
400	1028	2802302
401	1028	2802303
402	1028	2802304
403	1028	2802305
404	1028	2802306
405	1028	2802307
406	1028	2802308
407	1028	2802309
408	1028	2802310
409	1028	2802311
410	1028	2802312
411	1028	2802313
412	1028	2802314
413	1028	2802315
414	1028	2802316
415	1028	2802317
416	1028	2802318
417	1028	2802319
418	1028	2802320
419	1028	2802321
420	1028	2802322
421	1028	2802323
422	1028	2802324
423	1028	2802325
424	1028	2802326
425	1028	2802327
426	1028	2802328
427	1028	2802329
428	1028	2802330
429	1028	2802331
430	1028	2802332
431	1028	2802333
432	1028	2802334
433	1028	2802335
434	1028	2802336
435	1028	2802337
436	1028	2802338
437	1028	2802339
438	1028	2802340
439	1028	2802341
440	1028	2802342
441	1028	2802343
442	1028	2802344
443	1028	2802345
444	1028	2802346
445	1028	2802347
446	1028	2802348
447	1028	2802349
448	1028	2802350
449	1028	2802351
450	1028	2802352
451	1028	2802353
452	1028	2802354
453	1028	2802355
454	1028	2802356
455	1028	2802357
456	1028	2802358
457	1028	2802359
458	1028	2802360
459	1028	2802361
460	1028	2802362
461	1028	2802363
462	1028	2802364
463	1028	2802365
464	1028	2802366
465	1028	2802367
466	1028	2802368
467	1028	2802369
468	1028	2802370
469	1028	2802371
470	1028	2802372
471	1028	2802373
472	1028	2802374
473	1028	2802375
474	1028	2802376
475	1028	2802377
476	1028	2802378
477	1028	2802379
478	1028	2802380
479	1028	2802381
480	1028	2802382
481	1028	2802383
482	1028	2802384
483	1028	2802385
484	1028	2802386
485	1028	2802387
486	1028	2802388
487	1028	2802389
488	1028	2802390
489	1028	2802391
490	1028	2802392
491	1028	2802393
492	1028	2802394
493	1028	2802395
494	1028	2802396
495	1028	2802397
496	1028	2802398
497	1028	2802399
498	1028	2802400
499	1028	2802401
500	1028	2802402
501	1028	2802403
502	1028	2802404
503	1028	2802405
504	1028	2802406
505	1028	2802407
506	1028	2802408
507	1028	2802409
508	1028	2802410
509	1028	2802411
510	1028	2802412
511	1028	2802413
512	1028	2802414
513	1028	2802415
514	1028	2802416
515	1028	2802417
516	1028	2802418
517	1028	2802419
518	1028	2802420
519	1028	2802421
520	1028	2802422
521	1028	2802423
522	1028	2802424
523	1028	2802425
524	1028	2802426
525	1028	2802427
526	1028	2802428
527	1028	2802429
528	1028	2802430
529	1028	2802431
530	1028	2802432
531	1028	2802433
532	1028	2802434
533	1028	2802435
534	1028	2802436
535	1028	2802437
536	1028	2802438
537	1028	2802439
538	1028	2802440
539	1028	2802441
540	1028	2802442
541	1028	2802443
542	1028	2802444
543	1028	2802445
544	1028	2802446
545	1028	2802447
546	1028	2802448
547	1028	2802449
548	1028	2802450
549	1028	2802451
550	1028	2802452
551	1028	2802453
552	1028	2802454
553	1028	2802455
554	1028	2802456
555	1028	2802457
556	1028	2802458
557	1028	2802459
558	1028	2802460
559	1028	2802461
560	1028	2802462
561	1028	2802463
562	1028	2802464
563	1028	2802465
564	1028	2802466
565	1028	2802467
566	1028	2802468
567	1028	2802469
568	1028	2802470
569	1028	2802471
570	1028	2802472
571	1028	2802473
572	1028	2802474
573	1028	2802475
574	1028	2802476
575	1028	2802477
576	1028	2802478
577	1028	2802479
578	1028	2802480
579	1028	2802481
580	1028	2802482
581	1028	2802483
582	1028	2802484
583	1028	2802485
584	1028	2802486
585	1028	2802487
586	1028	2802488
587	1028	2802489
588	1028	2802490
589	1028	2802491
590	1028	2802492
591	1028	2802493
592	1028	2802494
593	1028	2802495
594	1028	2802496
595	1028	2802497
596	1028	2802498
597	1028	2802499
598	1028	2802500
599	1028	2802501
600	1028	2802502
601	1028	2802503
602	1028	2802504
603	1028	2802505
604	1028	2802506
605	1028	2802507
606	1028	2802508
607	1028	2802509
608	1028	2802510
609	1028	2802511
610	1028	2802512
611	1028	2802513
612	1028	2802514
613	1028	2802515
614	1028	2802516
615	1028	2802517
616	1028	2802518
617	1028	2802519
618	1028	2802520
619	1028	2802521
620	1028	2802522
621	1028	2802523
622	1028	2802524
623	1028	2802525
624	1028	2802526
625	1028	2802527
626	1028	2802528
627	1028	2802529
628	1028	2802530
629	1028	2802531
630	1028	2802532
631	1028	2802533
632	1028	2802534
633	1028	2802535
634	1028	2802536
635	1028	2802537
636	1028	2802538
637	1028	2802539
638	1028	2802540
639	1028	2802541
640	1028	2802542
641	1028	2802543
642	1028	2802544
643	1028	2802545
644	1028	2802546
645	1028	2802547
646	1028	2802548
647	1028	2802549
648	1028	2802550
649	1028	2802551
650	1028	2802552
651	1028	2802553
652	1028	2802554
653	1028	2802555
654	1028	2802556
655	1028	2802557
656	1028	2802558
657	1028	2802559
658	1028	2802560
659	1028	2802561
660	1028	2802562
661	1028	2802563
662	1028	2802564
663	1028	2802565
664	1028	2802566
665	1028	2802567
666	1028	2802568
667	1028	2802569
668	1028	2802570
669	1028	2802571
670	1028	2802572
671	1028	2802573
672	1028	2802574
673	1028	2802575
674	1028	2802576
675	1028	2802577
676	1028	2802578
677	1028	2802579
678	1028	2802580
679	1028	2802581
680	1028	2802582
681	1028	2802583
682	1028	2802584
683	1028	2802585
684	1028	2802586
685	1028	2802587
686	1028	2802588
687	1028	2802589
688	1028	2802590
689	1028	2802591
690	1028	2802592
691	1028	2802593
692	1028	2802594
693	1028	2802595
694	1028	2802596
695	1028	2802597
696	1028	2802598
697	1028	2802599
698	1028	2802600
699	1028	2802601
700	1028	2802602
701	1028	2802603
702	1028	2802604
703	1028	2802605
704	1028	2802606
705	1028	2802607
706	1028	2802608
707	1028	2802609
708	1028	2802610
709	1028	2802611
710	1028	2802612
711	1028	2802613
712	1028	2802614
713	1028	2802615
714	1028	2802616
715	1028	2802617
716	1028	2802618
717	1028	2802619
718	1028	2802620
719	1028	2802621
720	1028	2802622
721	1028	2802623
722	1028	2802624
723	1028	2802625
724	1028	2802626
725	1028	2802627
726	1028	2802628
727	1028	2802629
728	1028	2802630
729	1028	2802631
730	1028	2802632
731	1028	2802633
732	1028	2802634
733	1028	2802635
734	1028	2802636
735	1028	2802637
736	1028	2802638
737	1028	2802639
738	1028	2802640
739	1028	2802641
740	1028	2802642
741	1028	2802643
742	1028	2802644
743	1028	2802645
744	1028	2802646
745	1028	2802647
746	1028	2802648
747	1028	2802649
748	1028	2802650
749	1028	2802651
750	1028	2802652
751	1028	2802653
752	1028	2802654
753	1028	2802655
754	1028	2802656
755	1028	2802657
756	1028	2802658
757	1028	2802659
758	1028	2802660
759	1028	2802661
760	1028	2802662
761	1028	2802663
762	1028	2802664
763	1028	2802665
764	1028	2802666
765	1028	2802667
766	1028	2802668
767	1028	2802669
768	1028	2802670
769	1028	2802671
770	1028	2802672
771	1028	2802673
772	1028	2802674
773	1028	2802675
774	1028	2802676
775	1028	2802677
776	1028	2802678
777	1028	2802679
778	1028	2802680
779	1028	2802681
780	1028	2802682
781	1028	2802683
782	1028	2802684
783	1028	2802685
784	1028	2802686
785	1028	2802687
786	1028	2802688
787	1028	2802689
788	1028	2802690
789	1028	2802691
790	1028	2802692
791	1028	2802693
792	1028	2802694
793	1028	2802695
794	1028	2802696
795	1028	2802697
796	1028	2802698
797	1028	2802699
798	1028	2802700
799	1028	2802701
800	1028	2802702
801	1028	2802703
802	1028	2802704
803	1028	2802705
804	1028	2802706
805	1028	2802707
806	1028	2802708
807	1028	2802709
808	1028	2802710
809	1028	2802711
810	1028	2802712
811	1028	2802713
812	1028	2802714
813	1028	2802715
814	1028	2802716
815	1028	2802717
816	1028	2802718
817	1028	2802719
818	1028	2802720
819	1028	2802721
820	1028	2802722
821	1028	2802723
822	1028	2802724
823	1028	2802725
824	1028	2802726
825	1028	2802727
826	1028	2802728
827	1028	2802729
828	1028	2802730
829	1028	2802731
830	1028	2802732
831	1028	2802733
832	1028	2802734
833	1028	2802735
834	1028	2802736
835	1028	2802737
836	1028	2802738
837	1028	2802739
838	1028	2802740
839	1028	2802741
840	1028	2802742
841	1028	2802743
842	1028	2802744
843	1028	2802745
844	1028	2802746
845	1028	2802747
846	1028	2802748
847	1028	2802749
848	1028	2802750
849	1028	2802751
850	1028	2802752
851	1028	2802753
852	1028	2802754
853	1028	2802755
854	1028	2802756
855	1028	2802757
856	1028	2802758
857	1028	2802759
858	1028	2802760
859	1028	2802761
860	1028	2802762
861	1028	2802763
862	1028	2802764
863	1028	2802765
864	1028	2802766
865	1028	2802767
866	1028	2802768
867	1028	2802769
868	1028	2802770
869	1028	2802771
870	1028	2802772
871	1028	2802773
872	1028	2802774
873	1028	2802775
874	1028	2802776
875	1028	2802777
876	1028	2802778
877	1028	2802779
878	1028	2802780
879	1028	2802781
880	1028	2802782
881	1028	2802783
882	1028	2802784
883	1028	2802785
884	1028	2802786
885	1028	2802787
886	1028	2802788
887	1028	2802789
888	1028	2802790
889	1028	2802791
890	1028	2802792
891	1028	2802793
892	1028	2802794
893	1028	2802795
894	1028	2802796
895	1028	2802797
896	1028	2802798
897	1028	2802799
898	1028	2802800
899	1028	2802801
900	1028	2802802
901	1028	2802803
902	1028	2802804
903	1028	2802805
904	1028	2802806
905	1028	2802807
906	1028	2802808
907	1028	2802809
908	1028	2802810
909	1028	2802811
910	1028	2802812
911	1028	2802813
912	1028	2802814
913	1028	2802815
914	1028	2802816
915	1028	2802817
916	1028	2802818
917	1028	2802819
918	1028	2802820
919	1028	2802821
920	1028	2802822
921	1028	2802823
922	1028	2802824
923	1028	2802825
924	1028	2802826
925	1028	2802827
926	1028	2802828
927	1028	2802829
928	1028	2802830
929	1028	2802831
930	1028	2802832
931	1028	2802833
932	1028	2802834
933	1028	2802835
934	1028	2802836
935	1028	2802837
936	1028	2802838
937	1028	2802839
938	1028	2802840
939	1028	2802841
940	1028	2802842
941	1028	2802843
942	1028	2802844
943	1028	2802845
944	1028	2802846
945	1028	2802847
946	1028	2802848
947	1028	2802849
948	1028	2802850
949	1028	2802851
950	1028	2802852
951	1028	2802853
952	1028	2802854
953	1028	2802855
954	1028	2802856
955	1028	2802857
956	1028	2802858
957	1028	2802859
958	1028	2802860
959	1028	2802861
960	1028	2802862
961	1028	2802863
962	1028	2802864
963	1028	2802865
964	1028	2802866
965	1028	2802867
966	1028	2802868
967	1028	2802869
968	1028	2802870
969	1028	2802871
970	1028	2802872
971	1028	2802873
972	1028	2802874
973	1028	2802875
974	1028	2802876
975	1028	2802877
976	1028	2802878
977	1028	2802879
978	1028	2802880
979	1028	2802881
980	1028	2802882
981	1028	2802883
982	1028	2802884
983	1028	2802885
984	1028	2802886
985	1028	2802887
986	1028	2802888
987	1028	2802889
988	1028	2802890
989	1028	2802891
990	1028	2802892
991	1028	2802893
992	1028	2802894
993	1028	2802895
994	1028	2802896
995	1028	2802897
996	1028	2802898
997	1028	2802899
998	1028	2802900
999	1028	2802901
1000	1028	2802902
1001	1028	2802903
1002	1028	2802904
1003	1028	2802905
1004	1028	2802906
1005	1028	2802907
1006	1028	2802908
1007	1028	2802909
1008	1028	2802910
1009	1028	2802911
1010	1028	2802912
1011	1028	2802913
1012	1028	2802914
1013	1028	2802915
1014	1028	2802916
1015	1028	2802917
1016	1028	2802918
1017	1028	2802919
1018	1028	2802920
1019	1028	2802921
1020	1028	2802922
1021	1028	2802923
1022	1028	2802924
1023	1028	2802925
1024	1028	2802926
1025	1028	2802927
1026	1028	2802928
1027	1028	2802929
1028	1028	2802930
1029	1028	2802931
1030	1028	2802932
1031	1028	2802933
1032	1028	2802934
1033	1028	2802935
1034	1028	2802936
1035	1028	2802937
1036	1028	2802938
1037	1028	2802939
1038	1028	2802940
1039	1028	2802941
1040	1028	2802942
1041	1028	2802943
1042	1028	2802944
1043	1028	2802945
1044	1028	2802946
1045	1028	2802947
1046	1028	2802948
1047	1028	2802949
1048	1028	2802950
1049	1028	2802951
1050	1028	2802952
1051	1028	2802953
1052	1028	2802954
1053	1028	2802955
1054	1028	2802956
1055	1028	2802957
1056	1028	2802958
1057	1028	2802959
1058	1028	2802960
1059	1028	2802961
1060	1028	2802962
1061	1028	2802963
1062	1028	2802964
1063	1028	2802965
1064	1028	2802966
1065	1028	2802967
1066	1028	2802968
1067	1028	2802970
1068	1028	2802971
1069	1028	2802972
1070	1028	2802973
1071	1028	2802974
1072	1028	2802975
1073	1028	2802976
1074	1028	2802977
1075	1028	2802978
1076	1028	2802979
1077	1028	2802980
1078	1028	2802981
1079	1028	2802982
1080	1028	2802983
1081	1028	2802984
1082	1028	2802985
1083	1028	2802986
1084	1028	2802987
1085	1028	2802988
1086	1028	2802989
1087	1028	2802990
1088	1028	2802991
1089	1028	2802992
1090	1028	2802993
1091	1028	2802994
1092	1028	2802995
1093	1028	2802996
1094	1028	2802997
1095	1028	2802998
1096	1028	2802999
1097	1028	2803000
1098	1028	2803001
1099	1028	2803002
1100	1028	2803003
1101	1028	2803004
1102	1028	2803005
1103	1028	2803006
1104	1028	2803007
1105	1028	2803008
1106	1028	2803009
1107	1028	2803010
1108	1028	2803011
1109	1028	2803012
1110	1028	2803013
1111	1028	2803014
1112	1028	2803015
1113	1028	2803016
1114	1028	2803017
1115	1028	2803018
1116	1028	2803019
1117	1028	2803020
1118	1028	2803021
1119	1028	2803022
1120	1028	2803023
1121	1028	2803024
1122	1028	2803025
1123	1028	2803026
1124	1028	2803027
1125	1028	2803028
1126	1028	2803029
1127	1028	2803030
1128	1028	2803031
1129	1028	2803032
1130	1028	2803033
1131	1028	2803034
1132	1028	2803035
1133	1028	2803036
1134	1028	2803037
1135	1028	2803038
1136	1028	2803039
1137	1028	2803040
1138	1028	2803041
1139	1028	2803042
1140	1028	2803043
1141	1028	2803044
1142	1028	2803045
1143	1028	2803046
1144	1028	2803047
1145	1028	2803048
1146	1028	2803049
1147	1028	2803050
1148	1028	2803051
1149	1028	2803052
1150	1028	2803053
1151	1028	2803054
1152	1028	2803055
1153	1028	2803056
1154	1028	2803057
1155	1028	2803058
1156	1028	2803059
1157	1028	2803060
1158	1028	2803061
1159	1028	2803062
1160	1028	2803063
1161	1028	2803064
1162	1028	2803065
1163	1028	2803066
1164	1028	2803067
1165	1028	2803068
1166	1028	2803069
1167	1028	2803070
1168	1028	2803071
1169	1028	2803072
1170	1028	2803073
1171	1028	2803074
1172	1028	2803075
1173	1028	2803076
1174	1028	2803077
1175	1028	2803078
1176	1028	2803079
1177	1028	2803080
1178	1028	2803081
1179	1028	2803082
1180	1028	2803083
1181	1028	2803084
1182	1028	2803085
1183	1028	2803086
1184	1028	2803087
1185	1028	2803088
1186	1028	2803089
1187	1028	2803090
1188	1028	2803091
1189	1028	2803092
1190	1028	2803093
1191	1028	2803094
1192	1028	2803095
1193	1028	2803096
1194	1028	2803097
1195	1028	2803098
1196	1028	2803099
1197	1028	2803100
1198	1028	2803101
1199	1028	2803102
1200	1028	2803103
1201	1028	2803104
1202	1028	2803105
1203	1028	2803106
1204	1028	2803107
1205	1028	2803108
1206	1028	2803109
1207	1028	2803110
1208	1028	2803111
1209	1028	2803112
1210	1028	2803113
1211	1028	2803114
1212	1028	2803115
1213	1028	2803116
1214	1028	2803117
1215	1028	2803118
1216	1028	2803119
1217	1028	2803120
1218	1028	2803121
1219	1028	2803122
1220	1028	2803123
1221	1028	2803124
1222	1028	2803125
1223	1028	2803126
1224	1028	2803127
1225	1028	2803128
1226	1028	2803129
1227	1028	2803130
1228	1028	2803131
1229	1028	2803132
1230	1028	2803133
1231	1028	2803134
1232	1028	2803135
1233	1028	2803136
1234	1028	2803137
1235	1028	2803138
1236	1028	2803139
1237	1028	2803140
1238	1028	2803141
1239	1028	2803142
1240	1028	2803143
1241	1028	2803144
1242	1028	2803145
1243	1028	2803146
1244	1028	2803147
1245	1028	2803148
1246	1028	2803149
1247	1028	2803150
1248	1028	2803151
1249	1028	2803152
1250	1028	2803153
1251	1028	2803154
1252	1028	2803155
1253	1028	2803156
1254	1028	2803157
1255	1028	2803158
1256	1028	2803159
1257	1028	2803160
1258	1028	2803161
1259	1028	2803162
1260	1028	2803163
1261	1028	2803164
1262	1028	2803165
1263	1028	2803166
1264	1028	2803167
1265	1028	2803168
1266	1028	2803169
1267	1028	2803170
1268	1028	2803171
1269	1028	2803172
1270	1028	2803173
1271	1028	2803174
1272	1028	2803175
1273	1028	2803176
1274	1028	2803177
1275	1028	2803178
1276	1028	2803179
1277	1028	2803180
1278	1028	2803181
1279	1028	2803182
1280	1028	2803183
1281	1028	2803184
1282	1028	2803185
1283	1028	2803186
1284	1028	2803187
1285	1028	2803188
1286	1028	2803189
1287	1028	2803190
1288	1028	2803191
1289	1028	2803192
1290	1028	2803193
1291	1028	2803194
1292	1028	2803195
1293	1028	2803196
1294	1028	2803197
1295	1028	2803198
1296	1028	2803199
1297	1028	2803200
1298	1028	2803201
1299	1028	2803202
1300	1028	2803203
1301	1028	2803204
1302	1028	2803205
1303	1028	2803206
1304	1028	2803207
1305	1028	2803208
1306	1028	2803209
1307	1028	2803210
1308	1028	2803211
1309	1028	2803212
1310	1028	2803213
1311	1028	2803214
1312	1028	2803215
1313	1028	2803216
1314	1028	2803217
1315	1028	2803218
1316	1028	2803219
1317	1028	2803220
1318	1028	2803221
1319	1028	2803222
1320	1028	2802290
1321	1029	4603698
1322	1029	4603699
1323	1029	4603700
1324	1029	4603701
1325	1029	4603702
1326	1029	4603703
1327	1029	4603704
1328	1029	4603705
1329	1029	4603754
1330	1029	4603755
1331	1029	4603756
1332	1029	4603757
1333	1030	9740720
1334	1030	9740721
1335	1030	9740722
1336	1030	9740723
1337	1030	9740724
1338	1030	9740725
1339	1030	9740726
1340	1030	9740727
1341	1030	9740728
1342	1031	9741056
1343	1031	9741057
1344	1031	9741058
1345	1031	9741059
1346	1031	9741060
1347	1031	9741061
1348	1031	9741062
1349	1031	9741063
1350	1031	9741064
1351	1032	9904398
1352	1032	9904399
1353	1032	9904400
1354	1032	9904401
1355	1032	9904402
1356	1032	9904403
1357	1032	9904404
1358	1032	9904405
1359	1032	9904406
1360	1032	9904407
1361	1032	9904408
1362	1032	9904409
1363	1032	9904410
1364	1032	9904411
1365	1033	9903382
1366	1033	9903383
1367	1033	9903384
1368	1033	9903385
1369	1033	9903386
1370	1033	9903387
1371	1033	9903388
1372	1034	8117611
1373	1034	8117612
1374	1034	8117613
1375	1034	8117614
1376	1034	8117615
1377	1034	8117616
1378	1034	8117617
1379	1034	8117618
1380	1034	8117619
1381	1034	8117620
1382	1034	8117621
1383	1034	8117622
1384	1035	4393689
1385	1035	4393690
1386	1035	4393691
1387	1035	4393692
1388	1035	4393693
1389	1035	4393694
1390	1035	4393695
1391	1035	4393696
1392	1035	4393697
1393	1035	4393698
1394	1035	4393699
1395	1035	4393700
1396	1035	4393701
1397	1035	4393702
1398	1035	4393703
1399	1035	4393704
1400	1035	4393705
1401	1035	4393706
1402	1035	4393707
1403	1035	4393708
1404	1035	4393709
1405	1035	4393710
1406	1035	4393711
1407	1035	4393712
1408	1035	4393713
1409	1035	4393714
1410	1035	4393715
1411	1035	4393716
1412	1035	4393717
1413	1035	4393718
1414	1035	4393719
1415	1035	4393720
1416	1035	4393721
1417	1035	4393722
1418	1035	4393723
1419	1035	4393724
1420	1035	4393725
1421	1035	4393727
1422	1035	4393728
1423	1036	2459166
1424	1036	2459168
1425	1036	2459170
1426	1036	2459172
1427	1036	2459174
1428	1036	2459176
1429	1036	2459178
1430	1036	2459180
1431	1036	2459198
1432	1036	2459200
1433	1036	2459202
1434	1037	7991282
1435	1037	7991283
1436	1037	7991863
1437	1037	7991864
1438	1037	7991865
1439	1037	7991866
1440	1037	7991867
1441	1037	7991868
1442	1037	7991869
1443	1037	7991870
1444	1037	7991871
1445	1037	7991872
1446	1037	7991873
1447	1037	7991874
1448	1037	7991875
1449	1037	7992138
1450	1038	753415
1451	1038	753416
1452	1038	753417
1453	1038	753418
1454	1039	7450341
1455	1039	7450342
1456	1039	7450343
1457	1039	7450344
1458	1039	7450345
1459	1039	7450346
1460	1039	7450347
1461	1039	7450348
1462	1040	2319725
1463	1040	2319675
1464	1040	2319676
1465	1040	2319677
1466	1040	2319678
1467	1040	2319679
1468	1041	2266424
1469	1041	2266425
1470	1041	2266426
1471	1041	2266427
1472	1041	2266620
1473	1041	2266621
1474	1041	2266622
1475	1041	2266623
1476	1041	2266624
1477	1041	2266625
1478	1042	790555
1479	1042	790556
1480	1042	790557
1481	1042	790558
1482	1042	790559
1483	1042	790560
1484	1042	790561
1485	1042	790562
1486	1042	790563
1487	1042	790564
1488	1042	790565
1489	1042	790566
1490	1042	790567
1491	1042	790568
1492	1042	790569
1493	1042	790570
1494	1042	790571
1495	1042	790572
1496	1042	790573
1497	1042	790574
1498	1042	790575
1499	1042	790576
1500	1042	790577
1501	1042	790578
1502	1042	790579
1503	1042	790580
1504	1042	790581
1505	1042	790582
1506	1042	790583
1507	1042	790584
1508	1042	790585
