15244	984	15609	3	2008-07-18 07:53:01	2008-07-18 07:53:01
15247	987	15612	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15248	988	15613	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15249	984	15614	4	2008-07-18 07:53:01	2008-07-18 07:53:01
15250	989	15615	8	2008-07-18 07:53:01	2008-07-18 07:53:01
15251	989	15616	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15252	989	15617	3	2008-07-18 07:53:01	2008-07-18 07:53:01
15253	990	15618	3	2008-07-18 07:53:01	2008-07-18 07:53:01
15254	991	15619	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15255	992	15620	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15256	993	15621	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15257	994	15622	2	2008-07-18 07:53:01	2008-07-18 07:53:01
15258	995	15623	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15259	996	15624	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15260	997	15625	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15261	998	15626	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15262	984	15627	2	2008-07-18 07:53:01	2008-07-18 07:53:01
15263	999	15628	5	2008-07-18 07:53:01	2008-07-18 07:53:01
15264	1000	15629	1	2008-07-18 07:53:01	2009-05-07 14:43:37
15265	994	15630	3	2008-07-18 07:53:01	2008-07-18 07:53:01
15266	1001	15631	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15270	1000	15635	2	2008-07-18 07:53:01	2009-05-07 14:43:37
15271	999	15636	3	2008-07-18 07:53:01	2008-07-18 07:53:01
15272	994	15637	10	2008-07-18 07:53:01	2008-07-18 07:53:01
15274	999	15639	6	2008-07-18 07:53:01	2008-07-18 07:53:01
15277	989	15642	7	2008-07-18 07:53:01	2008-07-18 07:53:01
15280	999	15645	4	2008-07-18 07:53:01	2008-07-18 07:53:01
15295	913	15660	1	2008-07-18 07:53:01	2008-07-18 07:53:01
15297	914	15662	2	2008-07-18 07:53:01	2008-07-18 07:53:01
15302	931	15667	2	2008-07-18 07:53:01	2008-07-18 07:53:01
15317	927	15682	2	2008-07-18 07:53:01	2008-07-18 07:53:01
16037	971	19670	16	2008-07-18 07:53:01	2008-07-18 07:53:01
16263	971	19724	6	2008-07-18 07:53:01	2008-07-18 07:53:01
16281	969	19742	6	2008-07-18 07:53:01	2008-07-18 07:53:01
16283	971	19744	15	2008-07-18 07:53:01	2008-07-18 07:53:01
16299	971	19760	17	2008-07-18 07:53:01	2008-07-18 07:53:01
16301	969	19762	5	2008-07-18 07:53:01	2008-07-18 07:53:01
16323	971	19780	20	2008-07-18 07:53:01	2008-07-18 07:53:01
16359	970	19821	2	2008-07-18 07:53:01	2008-07-18 07:53:01
16360	971	19822	12	2008-07-18 07:53:01	2008-07-18 07:53:01
16361	973	19823	16	2008-07-18 07:53:01	2008-07-18 07:53:01
16364	969	19826	11	2008-07-18 07:53:01	2008-07-18 07:53:01
16381	971	19843	22	2008-07-18 07:53:01	2008-07-18 07:53:01
16382	971	19844	7	2008-07-18 07:53:01	2008-07-18 07:53:01
16389	971	19851	1	2008-07-18 07:53:01	2008-07-18 07:53:01
16393	969	19855	9	2008-07-18 07:53:01	2008-07-18 07:53:01
16394	973	19856	19	2008-07-18 07:53:01	2008-07-18 07:53:01
16395	971	19857	18	2008-07-18 07:53:01	2008-07-18 07:53:01
16950	969	19859	8	2008-07-18 07:53:01	2008-07-18 07:53:01
16953	973	19862	12	2008-07-18 07:53:01	2008-07-18 07:53:01
16955	969	19864	1	2008-07-18 07:53:01	2008-07-18 07:53:01
16960	971	19869	13	2008-07-18 07:53:01	2008-07-18 07:53:01
16964	973	19873	15	2008-07-18 07:53:01	2008-07-18 07:53:01
16966	969	19875	3	2008-07-18 07:53:01	2008-07-18 07:53:01
16968	969	19877	12	2008-07-18 07:53:01	2008-07-18 07:53:01
16970	969	19879	10	2008-07-18 07:53:01	2008-07-18 07:53:01
16972	969	19881	4	2008-07-18 07:53:01	2008-07-18 07:53:01
16976	971	19885	19	2008-07-18 07:53:01	2008-07-18 07:53:01
16977	971	19886	23	2008-07-18 07:53:01	2008-07-18 07:53:01
16984	973	19893	18	2008-07-18 07:53:01	2008-07-18 07:53:01
16987	969	19896	7	2008-07-18 07:53:01	2008-07-18 07:53:01
16988	971	19897	5	2008-07-18 07:53:01	2008-07-18 07:53:01
16989	971	19898	11	2008-07-18 07:53:01	2008-07-18 07:53:01
16992	970	19901	3	2008-07-18 07:53:01	2008-07-18 07:53:01
17114	975	20023	6	2008-07-18 07:53:01	2008-07-18 07:53:01
17769	910	15495	4	2008-07-18 07:53:01	2008-07-18 07:53:01
17770	910	15496	5	2008-07-18 07:53:01	2008-07-18 07:53:01
17771	910	15497	6	2008-07-18 07:53:01	2008-07-18 07:53:01
17772	910	15498	7	2008-07-18 07:53:01	2008-07-18 07:53:01
17773	910	15499	8	2008-07-18 07:53:01	2008-07-18 07:53:01
17832	907	15489	3	2008-07-18 07:53:01	2008-07-18 07:53:01
17837	901	15482	4	2008-07-18 07:53:01	2008-07-18 07:53:01
17838	903	15484	1	2008-07-18 07:53:01	2008-07-18 07:53:01
17839	904	15485	1	2008-07-18 07:53:01	2008-07-18 07:53:01
17840	902	15483	1	2008-07-18 07:53:01	2008-07-18 07:53:01
17841	901	15481	3	2008-07-18 07:53:01	2008-07-18 07:53:01
17843	900	15477	1	2008-07-18 07:53:01	2008-07-18 07:53:01
17886	901	15479	1	2008-07-18 07:53:01	2008-07-18 07:53:01
17887	901	15480	2	2008-07-18 07:53:01	2008-07-18 07:53:01
18314	994	17026	7	2008-07-18 07:53:01	2008-07-18 07:53:01
18315	994	17027	4	2008-07-18 07:53:01	2008-07-18 07:53:01
18316	994	17028	9	2008-07-18 07:53:01	2008-07-18 07:53:01
18319	999	17031	2	2008-07-18 07:53:01	2008-07-18 07:53:01
18438	911	15502	2	2008-07-18 07:53:01	2008-07-18 07:53:01
18440	915	15506	1	2008-07-18 07:53:01	2008-07-18 07:53:01
18441	916	15507	1	2008-07-18 07:53:01	2008-07-18 07:53:01
19912	975	20047	4	2008-07-18 07:53:01	2008-07-18 07:53:01
19937	975	20072	5	2008-07-18 07:53:01	2008-07-18 07:53:01
19972	981	20107	16	2008-07-18 07:53:01	2008-07-18 07:53:01
19976	982	20111	7	2008-07-18 07:53:01	2008-07-18 07:53:01
20009	981	20144	7	2008-07-18 07:53:01	2008-07-18 07:53:01
20027	981	20162	10	2008-07-18 07:53:01	2008-07-18 07:53:01
20030	975	20165	7	2008-07-18 07:53:01	2008-07-18 07:53:01
20040	975	20175	3	2008-07-18 07:53:01	2008-07-18 07:53:01
20929	927	16471	5	2008-07-18 07:53:01	2008-07-18 07:53:01
20978	990	16520	1	2008-07-18 07:53:01	2008-07-18 07:53:01
21511	994	16870	5	2008-07-18 07:53:01	2008-07-18 07:53:01
21612	994	16971	8	2008-07-18 07:53:01	2008-07-18 07:53:01
21614	994	16973	1	2008-07-18 07:53:01	2008-07-18 07:53:01
21666	994	17025	6	2008-07-18 07:53:01	2008-07-18 07:53:01
21784	906	15487	1	2008-07-18 07:53:01	2008-07-18 07:53:01
21785	909	15491	1	2008-07-18 07:53:01	2008-07-18 07:53:01
21793	913	15504	2	2008-07-18 07:53:01	2008-07-18 07:53:01
21794	914	15505	3	2008-07-18 07:53:01	2008-07-18 07:53:01
21799	918	15707	1	2008-07-18 07:53:01	2008-07-18 07:53:01
21800	940	15708	1	2008-07-18 07:53:01	2008-07-18 07:53:01
21807	944	15715	1	2008-07-18 07:53:01	2008-07-18 07:53:01
22543	910	15492	1	2008-07-18 07:53:01	2008-07-18 07:53:01
22544	910	15493	2	2008-07-18 07:53:01	2008-07-18 07:53:01
22908	908	15490	1	2008-07-18 07:53:01	2008-07-18 07:53:01
33650	989	34255	5	2008-09-28 00:28:44	2008-09-28 00:28:44
33832	989	34437	6	2008-09-28 00:36:52	2008-09-28 00:36:52
33839	989	34444	2	2008-09-28 00:37:13	2008-09-28 00:37:13
33845	989	34450	4	2008-09-28 00:37:25	2008-09-28 00:37:25
34200	990	34805	2	2008-10-12 00:42:08	2008-10-12 00:42:08
40245	984	40851	1	2009-01-04 00:17:01	2009-01-04 00:17:01
46146	973	46726	1	2009-05-03 00:01:46	2009-05-03 00:01:46
46933	973	47513	4	2009-05-10 00:02:14	2009-05-10 00:02:14
46934	973	47514	7	2009-05-10 00:02:15	2009-05-10 00:02:15
46943	973	47523	3	2009-05-10 00:02:27	2009-05-10 00:02:27
46944	973	47524	2	2009-05-10 00:02:28	2009-05-10 00:02:28
46952	973	47532	5	2009-05-10 00:02:38	2009-05-10 00:02:38
46954	973	47534	6	2009-05-10 00:02:39	2009-05-10 00:02:39
46971	973	47551	8	2009-05-10 00:03:02	2009-05-10 00:03:02
46972	973	47552	9	2009-05-10 00:03:03	2009-05-10 00:03:03
47010	973	47590	22	2009-05-10 00:03:53	2009-05-10 00:03:53
47011	973	47591	13	2009-05-10 00:03:55	2009-05-10 00:03:55
47018	973	47598	14	2009-05-10 00:04:05	2009-05-10 00:04:05
47019	973	47599	11	2009-05-10 00:04:06	2009-05-10 00:04:06
47020	973	47600	10	2009-05-10 00:04:08	2009-05-10 00:04:08
47021	973	47601	21	2009-05-10 00:04:08	2009-05-10 00:04:08
47113	980	47693	1	2009-05-10 00:05:54	2009-05-10 00:05:54
47286	973	47866	17	2009-05-17 00:02:42	2009-05-17 00:02:42
48842	973	49440	23	2009-06-23 00:00:34	2009-06-23 00:00:34
50069	971	50635	24	2009-07-02 00:01:39	2009-07-02 00:01:39
50094	971	50660	35	2009-07-05 00:00:44	2009-07-05 00:00:44
50100	971	50666	27	2009-07-05 00:00:57	2009-07-05 00:00:57
50149	971	50715	28	2009-07-05 00:02:01	2009-07-05 00:02:01
50150	971	50716	29	2009-07-05 00:02:03	2009-07-05 00:02:03
50151	971	50717	25	2009-07-05 00:02:05	2009-07-05 00:02:05
50152	971	50718	26	2009-07-05 00:02:07	2009-07-05 00:02:07
50186	971	50752	32	2009-07-05 00:02:58	2009-07-05 00:02:58
50187	971	50753	31	2009-07-05 00:03:00	2009-07-05 00:03:00
50188	971	50754	34	2009-07-05 00:03:01	2009-07-05 00:03:01
50189	971	50755	30	2009-07-05 00:03:03	2009-07-05 00:03:03
50190	971	50756	33	2009-07-05 00:03:04	2009-07-05 00:03:04
50364	971	50918	37	2009-07-12 00:03:41	2009-07-12 00:03:41
50389	971	50943	36	2009-07-12 00:04:22	2009-07-12 00:04:22
50767	971	51340	2	2009-07-19 00:01:39	2009-07-19 00:01:39
50768	971	51341	9	2009-07-19 00:01:41	2009-07-19 00:01:41
50769	971	51342	8	2009-07-19 00:01:43	2009-07-19 00:01:43
50770	971	51343	14	2009-07-19 00:01:45	2009-07-19 00:01:45
50771	971	51344	3	2009-07-19 00:01:47	2009-07-19 00:01:47
50772	971	51345	21	2009-07-19 00:01:49	2009-07-19 00:01:49
50773	971	51346	10	2009-07-19 00:01:51	2009-07-19 00:01:51
